"Doctor Name","Hospital Name","Field","State","City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Aakash Dutta","Government Medical College and Hospital, Port Blair","Endocrinology","Andaman and Nicobar Islands","Port Blair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Saritha Mishra","KIMS Hospital Lunglei","Gynecology","Mizoram","Lunglei","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Divya Kumar","District Civil Hospital, Jagdalpur","Internal Medicine","Chhattisgarh","Jagdalpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Dinesh Rao","Max Super Speciality Hospital Ahmedabad","Gastroenterology","Gujarat","Ahmedabad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Divya Bose","Aster DM Healthcare Mangan","Dermatology","Sikkim","Mangan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sanjay Dutta","Apollo Hospital Gurugram","Pulmonology","Haryana","Gurugram","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Deepak Banerjee","Narayana Health Ranchi","Radiology","Jharkhand","Ranchi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Yash Shah","District Civil Hospital, Baramulla","Pediatrics","Jammu and Kashmir","Baramulla","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Ravi Menon","Care Hospital Chandigarh","Gynecology","Chandigarh","Chandigarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Pooja Iyer","Government Medical College and Hospital, Lunglei","Dermatology","Mizoram","Lunglei","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Amit Singh","Aster DM Healthcare Ahmedabad","Urology","Gujarat","Ahmedabad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kavita Joshi","St. Mary's Hospital Baramulla","Pulmonology","Jammu and Kashmir","Baramulla","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kiran Nair","Manipal Hospital Bathinda","Psychiatry","Punjab","Bathinda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sameer Chatterjee","District Civil Hospital, Thiruvananthapuram","Rheumatology","Kerala","Thiruvananthapuram","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Dinesh Khan","Max Super Speciality Hospital Indore","Neurology","Madhya Pradesh","Indore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sameer Pandey","Apollo Hospital Ponda","Gastroenterology","Goa","Ponda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anita Kulkarni","LifeLine Hospital Saiha","Pediatrics","Mizoram","Saiha","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anjali Reddy","District Civil Hospital, Tinsukia","Rheumatology","Assam","Tinsukia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Kavita Deshmukh","KIMS Hospital Hisar","Gynecology","Haryana","Hisar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Meera Sharma","LifeLine Hospital Leh","ENT","Ladakh","Leh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anjali Pandey","Narayana Health Madurai","Gynecology","Tamil Nadu","Madurai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Varun Verma","Fortis Hospital Srinagar","Radiology","Jammu and Kashmir","Srinagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Preeti Verma","Medanta - The Medicity Shimla","Ophthalmology","Himachal Pradesh","Shimla","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Vikram Verma","Government Medical College and Hospital, Gaya","Radiology","Bihar","Gaya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anita Kapoor","Fortis Hospital Shillong","Pulmonology","Meghalaya","Shillong","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Naveen Das","All India Institute of Medical Sciences (AIIMS) Lucknow","Rheumatology","Uttar Pradesh","Lucknow","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sanjay Mehta","KIMS Hospital Korba","Gastroenterology","Chhattisgarh","Korba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Pooja Patel","City Life Hospital Alwar","Internal Medicine","Rajasthan","Alwar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anita Pandey","LifeLine Hospital Alwar","Gynecology","Rajasthan","Alwar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Deepak Chatterjee","Care Hospital Srinagar","Urology","Jammu and Kashmir","Srinagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Amit Shah","City Life Hospital Ziro","General Surgery","Arunachal Pradesh","Ziro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Aditya Gupta","Fortis Hospital Lunglei","ENT","Mizoram","Lunglei","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anjali Chauhan","District Civil Hospital, Bishnupur","Psychiatry","Manipur","Bishnupur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Preeti Sharma","Narayana Health Port Blair","Neurology","Andaman and Nicobar Islands","Port Blair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Vivek Khan","St. Mary's Hospital Bhilai","Urology","Chhattisgarh","Bhilai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Naveen Shah","Aster DM Healthcare Nagaon","Dermatology","Assam","Nagaon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Prakash Mishra","Aster DM Healthcare Alappuzha","Gynecology","Kerala","Alappuzha","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Naveen Chatterjee","Government Medical College and Hospital, Yanam","ENT","Puducherry","Yanam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rajesh Kapoor","City Life Hospital Ambala","Dermatology","Haryana","Ambala","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rahul Trivedi","Narayana Health Jorhat","Pediatrics","Assam","Jorhat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Varun Khan","Aster DM Healthcare Mahbubnagar","Orthopedics","Telangana","Mahbubnagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rohan Banerjee","City Life Hospital Korba","Rheumatology","Chhattisgarh","Korba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Saritha Kulkarni","Manipal Hospital Chandigarh","Oncology","Chandigarh","Chandigarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sanjay Khan","Aster DM Healthcare Pasighat","ENT","Arunachal Pradesh","Pasighat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Aditya Pandey","Narayana Health Anantnag","Cardiology","Jammu and Kashmir","Anantnag","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Sameer Pandey","Medanta - The Medicity Ramagundam","Neurology","Telangana","Ramagundam","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Varun Deshmukh","LifeLine Hospital Kozhikode","Ophthalmology","Kerala","Kozhikode","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Karan Kapoor","Fortis Hospital Guwahati","Neurology","Assam","Guwahati","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Tanvi Nair","Apollo Hospital Kohima","Endocrinology","Nagaland","Kohima","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Priyanka Kapoor","Aster DM Healthcare Panaji","Ophthalmology","Goa","Panaji","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Rohan Malhotra","KIMS Hospital Itanagar","Pediatrics","Arunachal Pradesh","Itanagar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Prakash Menon","Narayana Health Chandigarh","Rheumatology","Chandigarh","Chandigarh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Anjali Deshmukh","LifeLine Hospital Cuttack","Endocrinology","Odisha","Cuttack","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Pooja Aggarwal","Max Super Speciality Hospital Kurnool","Anesthesiology","Andhra Pradesh","Kurnool","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
